Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-January-2025,223.25,224.80,217.00,218.80,220.244377811094452773,3391695,32660,747001755.00,724196,21.35,7.80,-4.45
29-January-2025,211.00,223.70,210.35,222.50,217.630704192425580549,3849800,32786,837834685.00,960957,24.96,13.35,11.50
28-January-2025,206.15,211.70,205.75,208.35,208.943740105551786241,2423076,22036,506286562.00,523159,21.59,5.95,2.20
27-January-2025,213.40,213.40,205.40,206.15,209.103345176610542491,3596133,43116,751963440.00,1195498,33.24,8.00,-7.25
24-January-2025,221.55,221.55,214.55,215.80,217.780339739308544435,1970452,15862,429125706.00,358863,18.21,7.00,-5.75
23-January-2025,219.75,223.40,216.55,221.90,220.890806659628636967,4752277,40035,1049734300.00,1438862,30.28,6.85,2.15
22-January-2025,207.40,218.10,203.80,216.45,210.714290125051356424,8129460,83638,1712993393.00,2040710,25.10,14.30,9.05
21-January-2025,223.10,227.05,210.15,214.65,218.502623809854702733,17585878,171269,3842560485.00,4524192,25.73,16.90,-8.45
20-January-2025,251.60,254.45,228.80,240.95,245.624898882394421203,3661578,32813,899374726.00,1143814,31.24,25.65,-10.65
17-January-2025,245.05,250.75,240.65,248.75,246.571381366895756164,2711604,26149,668603944.00,763190,28.15,10.10,3.70
16-January-2025,249.40,261.75,241.00,242.00,247.812507681228752832,3938172,44765,975928279.00,1123311,28.52,20.75,-7.40
15-January-2025,235.65,246.00,235.40,244.00,241.023757695392356479,2913919,29496,702323707.00,676826,23.23,10.60,8.35
14-January-2025,232.55,237.50,230.05,233.80,234.879086312766416797,4780104,34321,1122746460.00,2354177,49.25,7.45,1.25
13-January-2025,238.70,240.45,226.15,227.15,232.359619384438324412,4480006,53429,1040972489.00,1641504,36.64,14.30,-11.55
10-January-2025,245.30,246.40,237.50,243.00,242.519003797215443824,1946953,15221,472173102.00,289248,14.86,8.90,-2.30
9-January-2025,251.80,252.40,244.20,245.20,248.632048099815690110,1283165,12504,319035942.00,275322,21.46,8.20,-6.60
8-January-2025,251.50,252.85,244.25,250.00,247.350036103704597322,3415162,39744,844740444.00,964358,28.24,8.60,-1.50
7-January-2025,258.45,259.20,251.40,252.50,254.147864147731663767,2989041,29228,759658386.00,885048,29.61,7.80,-5.95
6-January-2025,274.35,274.90,262.25,264.65,268.289018068209368208,1637517,19767,439327828.00,514775,31.44,12.65,-9.70
3-January-2025,285.65,285.65,271.70,272.70,278.330484416334143231,2522128,31770,701985108.00,1060327,42.04,13.95,-12.95
2-January-2025,278.65,286.00,276.00,284.85,280.591776441961011743,1629465,18347,457214479.00,692081,42.47,10.00,6.20
1-January-2025,278.65,279.25,276.05,276.50,277.346888006676501100,561971,6462,155860908.00,158335,28.17,3.20,-2.15
31-December-2024,278.85,281.70,274.85,278.00,277.838404796875010629,1469957,16946,408410508.00,324177,22.05,6.85,-0.85
30-December-2024,271.00,291.50,269.95,282.90,279.789050579665538114,2436750,19947,681775969.00,840287,34.48,21.55,11.90
27-December-2024,274.90,275.95,269.65,271.15,272.253164490925184287,1150106,16367,313119998.00,353428,30.73,6.30,-3.75
26-December-2024,276.90,276.90,271.25,273.20,273.441905346214780528,1030112,10993,281675788.00,300532,29.17,5.65,-3.70
24-December-2024,274.85,277.00,269.05,274.75,273.853899991288314317,1388939,13027,380366362.00,311691,22.44,7.95,-0.10
23-December-2024,273.95,282.90,272.00,273.90,276.730965737350725135,2201727,21051,609286039.00,525461,23.87,10.90,-0.05
20-December-2024,290.60,290.60,274.05,281.85,284.445723504966941930,2156357,17885,613366527.00,690444,32.02,16.55,-8.75
19-December-2024,287.80,290.10,284.85,288.45,287.199810582787882759,2197266,20624,631054379.00,628828,28.62,5.25,0.65
18-December-2024,297.80,297.80,290.05,291.90,293.051873936897232714,2190522,22984,641936577.00,757131,34.56,7.75,-5.90
17-December-2024,295.90,303.40,292.25,296.80,299.785038538018915752,5402587,53754,1619614752.00,2422062,44.83,11.15,0.90
16-December-2024,289.50,295.85,286.45,294.25,292.376186518954273509,2547473,29574,744820441.00,907084,35.61,9.40,4.75
13-December-2024,279.80,289.00,277.90,288.40,285.199739377760891320,3558407,30178,1014856749.00,1258037,35.35,11.10,8.60
12-December-2024,292.00,294.95,284.00,284.90,288.596996535230894697,2205919,30077,636621598.00,763844,34.63,10.95,-7.10
11-December-2024,290.00,294.20,288.80,291.80,291.593051429689123604,2454030,27260,715578096.00,741972,30.23,5.40,1.80
10-December-2024,297.00,299.45,295.05,295.90,296.963046098107208100,1177467,11704,349664187.00,335134,28.46,4.40,-1.10
9-December-2024,304.50,304.50,291.65,295.25,297.426054087710435732,3404840,42773,1012688126.00,1416416,41.60,12.85,-9.25
6-December-2024,300.40,303.80,296.25,303.00,300.221127703401924438,3059386,31372,918492315.00,1076793,35.20,7.55,2.60
5-December-2024,288.10,304.50,287.05,299.50,298.006173118728763274,7892283,80538,2351949054.00,3922697,49.70,17.45,11.40
