Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2-May-2024,436.45,442.50,434.90,439.10,439.303031263090825245,284073,6706,124794130.00,113563,39.98,7.60,2.65
30-April-2024,439.45,440.45,435.05,435.60,438.321077729565428074,181604,5409,79600861.00,74396,40.97,5.40,-3.85
29-April-2024,442.50,442.50,434.60,438.00,437.831358880425902010,303544,6238,132901082.00,157406,51.86,7.90,-4.50
26-April-2024,439.75,443.45,436.20,439.95,439.641677745403675206,863516,15386,379637623.00,179396,20.78,7.25,0.20
25-April-2024,431.00,438.20,429.00,437.50,434.087758748377666920,409133,8775,177599627.00,172704,42.21,9.20,6.50
24-April-2024,429.20,430.80,428.25,428.85,429.782104338560340979,347235,11330,149235389.00,208909,60.16,2.55,-0.35
23-April-2024,425.95,430.50,425.25,429.20,428.749683684345024027,160441,4601,68789028.00,64037,39.91,5.25,3.25
22-April-2024,427.40,427.60,423.35,425.25,424.785942433220379975,380393,13797,161585599.00,191691,50.39,4.25,-2.15
19-April-2024,417.60,426.30,416.30,424.80,423.938152362023741921,1183392,28536,501685018.00,324895,27.45,10.00,7.20
18-April-2024,426.45,426.55,417.90,418.95,422.602429377881508904,695816,25323,294053532.00,339379,48.77,8.65,-7.50
16-April-2024,423.70,427.00,423.00,425.95,425.125853368118644496,356089,13673,151382640.00,190088,53.38,4.00,2.25
15-April-2024,425.00,429.00,422.80,425.90,425.763462645532054272,806008,22862,343168757.00,451014,55.96,6.20,0.90
12-April-2024,436.35,436.35,428.35,430.10,430.939535488882032943,1014529,18142,437200656.00,158548,15.63,8.00,-6.25
10-April-2024,427.80,437.75,425.70,436.90,432.650428713964817176,374842,9990,162175552.00,172981,46.15,12.05,9.10
9-April-2024,430.95,431.30,425.70,426.30,428.589322215441863640,234337,5226,100434336.00,123777,52.82,5.60,-4.65
8-April-2024,428.95,431.35,427.80,429.00,429.280410198812739321,804878,23529,345518358.00,539388,67.01,3.55,0.05
5-April-2024,423.10,431.75,420.00,427.85,426.962027455914665064,905233,18279,386500117.00,391874,43.29,11.75,4.75
4-April-2024,425.95,427.40,420.00,422.75,423.262610858612995189,632788,18770,267835501.00,309200,48.86,7.40,-3.20
3-April-2024,426.00,428.90,421.05,425.30,424.629113864319157749,381454,7122,161976474.00,149603,39.22,7.85,-0.70
2-April-2024,429.25,429.25,424.65,425.80,425.997123977685099929,184630,4798,78651849.00,89333,48.38,4.60,-3.45
1-April-2024,428.60,431.45,425.70,426.65,427.907231352826210606,701487,20900,300171360.00,415524,59.23,5.75,-1.95
28-March-2024,427.95,433.05,427.15,428.55,430.071232965618447881,1109374,19754,477109844.00,523910,47.23,5.90,0.60
27-March-2024,427.65,429.00,426.50,428.00,427.924513448110823347,223563,3796,95668088.00,143747,64.30,2.50,0.35
26-March-2024,426.80,429.10,425.85,427.45,427.435159592935436891,221783,6245,94797852.00,104291,47.02,3.25,0.65
22-March-2024,421.25,429.60,421.25,428.45,427.017853257521541611,1525884,25717,651579710.00,597918,39.18,8.35,7.20
21-March-2024,418.80,421.85,416.25,421.25,419.563318464179588122,725215,16679,304273612.00,440084,60.68,5.60,2.45
20-March-2024,409.55,416.45,409.55,415.70,412.666594410285402941,341377,7357,140874884.00,168709,49.42,6.90,6.15
19-March-2024,417.60,419.60,408.75,409.50,411.413014758237704566,699406,12735,287744731.00,441867,63.18,10.85,-8.10
18-March-2024,419.35,420.70,416.95,417.40,418.461842811421497769,1021092,18036,427288040.00,501135,49.08,3.75,-1.95
15-March-2024,418.85,428.50,415.60,419.55,422.873005030747963986,1973464,34529,834524652.00,906603,45.94,12.90,0.70
14-March-2024,422.40,425.55,418.00,419.80,421.717342658119254720,720374,12182,303794209.00,231624,32.15,7.55,-2.60
13-March-2024,439.00,439.00,421.20,422.40,400.499030644882151962,440739923,76943,176515911928.00,437942505,99.37,17.80,-16.60
12-March-2024,405.85,405.90,399.30,404.25,402.072364437125001690,2662012,226988,1070321459.00,965817,36.28,6.60,-1.60
11-March-2024,416.35,418.35,408.50,409.40,414.484385385053858649,443847,8978,183967651.00,183502,41.34,9.85,-6.95
7-March-2024,408.00,415.00,403.65,413.35,409.375999873749993424,950495,19384,389109841.00,353874,37.23,11.35,5.35
6-March-2024,408.65,409.95,400.80,407.70,405.221652155645293060,428410,9123,173601008.00,177985,41.55,9.15,-0.95
5-March-2024,409.15,411.45,404.00,406.10,407.543562570190781338,581451,24693,236966612.00,302853,52.09,7.45,-3.05
4-March-2024,412.20,412.80,408.50,409.10,410.350285953248483111,516518,18119,211953309.00,270273,52.33,4.30,-3.10
2-March-2024,412.70,417.50,410.25,412.20,411.963436098336456026,35226,1661,14511824.00,25535,72.49,7.25,-0.50
1-March-2024,407.05,413.10,407.05,409.50,410.634445378086180725,1032992,24158,424182097.00,338363,32.76,6.05,2.45
29-February-2024,408.55,410.90,404.65,406.50,407.791125311273820079,753356,23789,307211891.00,388998,51.64,6.25,-2.05
28-February-2024,411.85,412.30,406.95,408.60,409.110010506414852082,707187,21942,289317281.00,366098,51.77,5.35,-3.25
27-February-2024,410.00,412.70,408.60,411.15,410.785153066422167889,628224,17795,258065092.00,301458,47.99,4.10,1.15
26-February-2024,410.45,413.00,407.35,409.20,409.826468249509974487,916789,23605,375724398.00,567200,61.87,5.65,-1.25
23-February-2024,416.00,416.05,410.55,411.60,412.536400686915359276,875217,17501,361058871.00,236989,27.08,5.50,-4.40
22-February-2024,406.70,415.00,403.60,414.30,408.529747391007509997,471638,12063,192678153.00,253657,53.78,11.40,7.60
21-February-2024,407.55,410.05,401.35,403.30,406.503858362234595423,571486,13538,232311264.00,291694,51.04,8.70,-4.25
