Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-November-2024,6758.65,6758.65,6610.05,6619.10,6665.615885154625343798,29814,4840,198728672.00,15647,52.48,148.60,-139.55
25-November-2024,6747.60,6859.90,6670.00,6686.50,6773.398074029491423412,33230,5792,225080018.00,14045,42.27,189.90,-61.10
22-November-2024,6470.00,6720.00,6455.80,6685.45,6628.451643135713637875,33077,6542,219249295.00,10037,30.34,264.20,215.45
21-November-2024,6605.00,6605.05,6453.10,6464.45,6494.496502807605162052,40604,8474,263702536.00,24943,61.43,151.95,-140.55
19-November-2024,6619.95,6640.40,6563.10,6601.80,6598.495619453049278777,52619,6095,347206241.00,39936,75.90,77.30,-18.15
18-November-2024,6590.60,6650.00,6554.00,6566.65,6595.557198660714285714,25088,5444,165469339.00,13255,52.83,96.00,-23.95
14-November-2024,6570.00,6642.45,6532.00,6552.90,6568.509630222323826941,17497,4781,114929213.00,5135,29.35,110.45,-17.10
13-November-2024,6644.90,6700.00,6526.10,6564.80,6606.312491166577154648,70754,12201,467423034.00,40664,57.47,173.90,-80.10
12-November-2024,6781.05,6832.30,6616.00,6645.95,6696.935783163103470151,63052,12207,422255195.00,35745,56.69,216.30,-135.10
11-November-2024,6874.35,6904.40,6755.50,6780.25,6829.358154182499609598,38422,7161,262397599.00,18258,47.52,148.90,-94.10
8-November-2024,6900.00,6952.60,6841.05,6899.40,6898.059788867562380038,41680,5694,287511132.00,27473,65.91,111.55,-0.60
7-November-2024,7039.95,7039.95,6871.00,6906.75,6917.177644710578842315,12525,2213,86637650.00,2908,23.22,168.95,-133.20
6-November-2024,6923.30,7024.25,6893.45,7000.85,6971.423296496098046404,19093,3047,133105385.00,3808,19.94,130.80,77.55
5-November-2024,6844.45,7014.25,6712.15,6921.85,6836.665739214069799395,58224,10469,398058026.00,23464,40.30,302.10,77.40
4-November-2024,6960.25,6960.25,6754.10,6844.45,6822.265826726388656015,41749,9209,284822776.00,20173,48.32,206.15,-115.80
1-November-2024,6949.85,6949.85,6909.80,6923.80,6926.217436048221111437,6802,2176,47112131.00,4830,71.01,40.05,-26.05
31-October-2024,6950.00,6971.70,6878.65,6891.55,6909.421110987914402927,45095,9432,311580345.00,23268,51.60,93.05,-58.45
30-October-2024,7018.40,7018.70,6933.90,6960.85,6971.381229679235211335,20607,2469,143659253.00,11896,57.73,84.80,-57.55
29-October-2024,6920.00,7059.45,6803.00,7018.70,6924.584524891205585576,20911,3478,144799987.00,5162,24.69,256.45,98.70
28-October-2024,6910.15,7043.00,6875.75,6907.40,6948.650563223861653181,12606,2591,87594689.00,2736,21.70,167.25,-2.75
25-October-2024,7045.00,7058.30,6895.35,6907.60,6968.464296502144626351,33106,6468,230697979.00,10811,32.66,162.95,-137.40
24-October-2024,7064.95,7120.00,6992.65,7040.60,7044.216871090228644794,36607,6930,257867647.00,14191,38.77,127.35,-24.35
23-October-2024,6639.95,7099.00,6608.45,6997.35,6991.479075036652005864,60024,10015,419656540.00,15693,26.14,490.55,357.40
22-October-2024,6800.00,6833.95,6640.00,6677.40,6739.025119712161697399,75598,15617,509456821.00,44990,59.51,193.95,-122.60
21-October-2024,6900.05,6953.30,6720.00,6784.50,6777.505494963818739182,47953,5315,325001721.00,29712,61.96,233.30,-115.55
18-October-2024,6895.00,6938.00,6821.55,6897.25,6889.846233631531181122,38565,6970,265706920.00,15360,39.83,116.45,2.25
17-October-2024,6965.05,6989.50,6871.45,6904.35,6914.345086606800868195,46994,7904,324932733.00,24549,52.24,118.05,-60.70
16-October-2024,7013.00,7057.05,6920.00,6957.25,6954.586436033567391676,29195,4171,203039151.00,17893,61.29,137.05,-55.75
15-October-2024,7220.00,7256.95,6980.00,7013.10,7059.443627708355210192,57138,12224,403362490.00,27693,48.47,276.95,-206.90
14-October-2024,7280.05,7300.40,7200.00,7209.95,7228.089080877014665311,13774,1890,99559699.00,6761,49.09,100.40,-70.10
